,ra,dec,dist,pmra,pmdec,vlos
28,193.3329801041017,20.638785924581367,89.28688917553433,-0.42863592901701014,-0.49209652884168226,176.5446751695022
29,193.57795345748806,20.236201564465976,99.00189771099215,-0.3742323692941285,-0.43726044798409647,158.81807178773158
30,197.1304979374207,24.060566107936733,71.62263885481539,-0.5869560475320301,-0.6139286352425631,186.89513063347283
31,203.7730994137303,26.022744748737058,54.58501455943563,-0.8822332677827303,-0.7666888764180823,192.1467978134199
32,200.1246017384525,26.804699965874068,61.08866984620517,-0.7350596448962499,-0.6910548353933625,187.4952111614075
33,198.77230333665727,24.304492956870728,68.33308978230438,-0.6313900264212535,-0.6355374902743047,187.67175363449076
34,207.99298897018508,25.58839882310033,45.27175058472087,-1.169470258316603,-0.9105413141449958,184.88816700512822
35,205.3062425412792,25.66215357304065,52.50214154471681,-0.9417969561887405,-0.7964810015129449,192.87081449160812
36,208.86124144603687,25.876316422513376,44.889230054973645,-1.1852006906232508,-0.9121001478313138,180.59184214771392
37,199.28461977395776,22.339804955656035,75.00439281771963,-0.5566401007991855,-0.5676867440045902,182.31511110471646
38,205.52663487113045,26.452203204626123,49.30034789839421,-1.027484213568518,-0.8342803906257441,192.67242617906888
39,196.71650516015208,24.09250543744027,71.36013488120355,-0.5886812310456832,-0.6200150234811048,188.00008203175315
40,196.56061938040128,23.794560422890363,73.08978096905548,-0.5690471955077544,-0.6036473029383351,186.59100696716052
41,198.910269750033,23.39135869688717,71.59009591529623,-0.5921482849850087,-0.6012045079641364,185.27111069402034
42,203.93964026849872,23.760815988951773,57.958635691280925,-0.8188825376909142,-0.7385669453729763,193.63911105793306
43,193.38813410190568,19.822219030256182,92.33037356008325,-0.40975424185050724,-0.4741988485108334,173.55298549003953
44,198.18830654840477,24.894059642099144,66.44276326277003,-0.6556982555503255,-0.6604023737191984,188.82203149999623
45,199.52437158425957,27.122801270955314,58.668914704274044,-0.7904812035904594,-0.7545378067358243,190.94062353766301
46,196.16914208542815,22.901029712775873,78.54594919989776,-0.5149162885413066,-0.5569501817877898,181.5448830541438
47,201.50211242669647,23.77208304237424,62.81091698904277,-0.7210057323884627,-0.6847159071439582,191.22152024936415
48,197.92833710286757,24.03700232454805,71.02592664036624,-0.5961380520195212,-0.613857975845055,186.29345264144504
49,198.1219815942508,22.737289930018775,76.86309266171436,-0.5359601067081786,-0.5589015125781092,180.78740099668045
50,191.97076424326247,19.72170221302796,90.11044125148915,-0.4138092467680552,-0.4905777117476011,173.12063412987922
51,204.55856046763614,24.08443914286495,56.44646030848644,-0.851703936543974,-0.7553539266638191,193.64595919197185
52,198.92671502126763,23.53839478565,70.57835246107825,-0.6038171365293615,-0.6109939864446674,186.198158695437
53,198.70163581567866,26.69634224053414,59.12512232843441,-0.7782389212433896,-0.7599741986151344,193.37129324717893
54,199.01511449491215,22.777797143679212,69.48588560233426,-0.6195974067895289,-0.6254713435669992,188.2981863267502
55,198.87032165838394,22.62306042275607,75.48511621948471,-0.5510522216719372,-0.5660261502644215,181.7226268744547
56,198.5616175306684,23.452919705720937,72.43416685466354,-0.5819278141789653,-0.5955080935642766,184.61506908109033
57,198.59355093572768,22.66965217157712,73.00256886554168,-0.5750256938227587,-0.5897046768187604,185.20661567905563
58,198.68444060910957,25.076187186946118,65.35745045403502,-0.6725328704157199,-0.6697558057626727,189.31209320571324
59,204.27872596128253,24.28142804599806,56.67364554629711,-0.8447748510769105,-0.7513396549352285,193.34494942854496
60,207.0985770021471,25.104567384209155,50.86088558215648,-0.9978569927946798,-0.8253659028753765,192.90205252959817
61,196.15970817252426,23.559523121717326,73.15376704829656,-0.5667697790415582,-0.6027756435944959,185.4494862880381
62,195.70689037723733,20.43374482783493,95.49306526436304,-0.3986084492736925,-0.4470140133957641,160.5781252680435
63,198.9407125763209,25.55741190025742,63.725964985650954,-0.6982204266189718,-0.6881082285233959,189.89144880437627
64,200.3703102860323,24.508232939903813,64.40669809133773,-0.6892464854436328,-0.6663359725206768,188.81058771111185
65,206.7543954275395,24.02294430390613,53.00641102003209,-0.9431554105098569,-0.8024405935850143,193.95371760281455
66,190.14422989991317,19.239608036900314,106.39638749618561,-0.32784108123703504,-0.4145998262808746,154.257546557073
67,193.84583573382906,21.37981681405643,89.08757901820297,-0.4291045830245014,-0.49259871976398595,173.23088401496864
68,197.9868986739534,24.170504072295994,70.35907949121287,-0.6041456259253011,-0.6202455511482826,186.77169040720722
69,198.19988429431112,24.570551069325457,67.32551145689628,-0.6432684541850898,-0.6503025153676516,188.5795238955907
70,205.3886399440508,24.474161676272864,54.48500305484344,-0.8981301977443172,-0.7783675385778793,193.57805328276356
71,201.97595527834162,23.351350966855268,62.223445863812834,-0.7342012658491153,-0.6925295490462884,192.37386939166495
72,203.68839459743697,24.276566542547908,57.76305413674249,-0.8196170363591289,-0.7381103698572615,192.99247284296067
73,209.45876845073838,26.603180051832506,45.091497823914615,-1.198728459409624,-0.8996441207948107,188.90903305931687
74,194.22860437267755,22.686312633342695,83.91216593906712,-0.46152298256281954,-0.5228738736441799,171.71443097864633
75,207.02747363625693,26.054737271337935,48.01965427403789,-1.0777745945207813,-0.8592737198091804,192.03574446939786
76,198.24899832173855,26.462322826835766,66.49854678750113,-0.6461489077940102,-0.64223742607825,183.5639298263901
77,195.8537974655326,21.207069009730986,82.56322675691946,-0.4853799415736392,-0.5276762966742279,180.94916610045112
78,197.7623454838099,24.76053808710127,67.44477546824564,-0.6408161812098236,-0.6517958806204621,188.26369348186793
79,196.07876928331177,23.0175134582009,77.648715881073,-0.5200307359108809,-0.5623193938576292,179.08065486757448
80,202.9228874910989,25.333029962919497,57.587695467511836,-0.8160154845124018,-0.7345761992768874,191.72926495413117
81,191.0092938524461,16.22808754606774,99.76270706377498,-0.35783512511054283,-0.4357368554598742,162.8540797381305
82,198.22373505019067,23.586702194844744,72.56480281295389,-0.5796172475762205,-0.596590924731948,184.7210510132827
83,199.19153976755547,22.527009262852022,68.77415540230653,-0.6306940657846105,-0.6327686616604228,189.8676222133785
84,203.92688659015752,24.551003140444823,56.921797942416035,-0.8369132865732167,-0.7467253997353569,192.94326853240318
85,197.6973562189936,25.112932366893023,66.3844246640563,-0.6547330672750514,-0.6675043580508635,190.2823276607443
86,207.77710808257254,25.52003843348734,45.36539786080826,-1.1653389284936977,-0.9088003811393915,185.7427380048158
87,204.12532809044686,23.753557941692016,57.62918425820723,-0.8264036574891096,-0.7425989542765827,193.7568093965188
88,195.5589010812153,21.643990579577647,79.69344802011216,-0.5094232031445104,-0.549167575024955,184.8456891686184
89,199.7135087816782,25.806993325630934,63.923313240310165,-0.6904536366462987,-0.6669193382488837,186.95197761823738
90,201.9339531948001,25.0151727666865,60.16236016944185,-0.7638496462220885,-0.7073990447538359,190.82055745548155
91,206.39239026179902,25.359660953278162,51.3762234825781,-0.9785770623760122,-0.8151262553947705,192.96853888082518
92,196.23919121245294,23.33977787374119,75.79935200126953,-0.5404534158732313,-0.5803405313976978,184.4189601297907
93,197.94786634705062,25.027180078415686,66.74009132839109,-0.6505158475734514,-0.6607650190012413,189.54922262142347
94,201.71553865288664,24.048064453924646,62.02011323810347,-0.7339282059584644,-0.6917789364737698,191.22892022301528
95,191.05196982031302,19.629177680735975,100.74439747333004,-0.35648749902052496,-0.4374029012413998,163.1381768433942
96,197.44702994955824,18.280661001970135,87.44039656455912,-0.4480982005277605,-0.4843177959635124,174.5344317689503
97,203.41656102590292,25.116765093120527,56.98311183151946,-0.8312983835572074,-0.7428152531173763,192.24999610652168
98,208.13260920085284,24.772162175474598,50.12702847093617,-1.0264070831210907,-0.8405691403390882,192.5834771439491
99,198.1862083405692,22.81150406203763,71.6998967715535,-0.5897426980017132,-0.6069090945394248,186.1047129433341
100,207.45412175898724,25.841621625702935,48.64524634228551,-1.0624443350177755,-0.8526876220593854,192.04306932329305
101,206.8702533535319,25.789810087457525,49.64160377607099,-1.0288367663216036,-0.8371481447009856,192.51756444030423
102,193.24261162061907,20.409226746590637,89.62144304479855,-0.4267562650724564,-0.49021094624429395,176.76702720614728
103,195.97982564063562,22.492598152657663,81.21107472403521,-0.49195682271889424,-0.5367841022737874,178.84745254427767
104,194.89179158077323,22.574955753177335,81.81758602286226,-0.48046930058814613,-0.5355719953377598,174.912877602123
105,191.8077614477065,19.841928975258405,101.06803784904925,-0.35861373138673647,-0.43335391869922274,159.5253645285395
106,194.522885143879,23.23055100663081,82.34336564046664,-0.4738387484092537,-0.5319667188316415,172.52016135697403
107,188.01750840572177,17.367049005626065,114.20971064883582,-0.29465000571041067,-0.3856768768985228,142.84284350036495
108,199.74538100181618,21.02994681835547,80.91689899133628,-0.5048105757234516,-0.5185558685886638,175.80948356379412
109,209.59460791970866,26.523177718028645,44.85577170882776,-1.2027236317111227,-0.903379515638323,189.18350108852835
110,203.7208854779845,24.419507437344876,57.499063677016544,-0.8245684093368993,-0.740487104366023,192.9041909970816
111,191.14034650703022,18.341034706608205,94.68444164334493,-0.3843227899774644,-0.4651111241663416,168.71412990506258
112,197.77449444787752,22.965370675079836,72.6114081713369,-0.5768902530654536,-0.5983677916688708,186.05025741271416
113,207.7546474012212,26.014947095217757,47.11627291986399,-1.1121751766872452,-0.8759088703561312,190.88017385145335
114,204.14232109770236,23.12584827617004,58.1647685016982,-0.8188123512913624,-0.7395183887271499,194.65882760178872
115,198.68713759449076,24.63745474103948,67.33836250765233,-0.6443765723541108,-0.6472542400771901,188.33040078068382
116,203.29524264375593,24.63003143769619,57.997064587435496,-0.811891106060739,-0.7334656851939766,192.43882527380998
117,207.59681924912167,25.133579746443363,50.160871637363016,-1.0207112804379745,-0.8361791582136624,192.60842591466877
118,205.91448446941473,24.67377779691012,53.33246709591012,-0.9278277961073789,-0.7927197540447342,193.47510067817268
119,190.67851406336536,18.92108655969293,108.62296772927097,-0.3237667595002859,-0.4023083109834855,147.80295842058737
120,198.66561433499623,23.09456643712348,70.22466567582032,-0.6081482783071815,-0.6183381434976645,186.81691816349266
121,192.99130552608315,21.002960528841665,89.90485972335864,-0.42113113760831106,-0.49135307487300284,174.73400383837097
122,199.3405126001428,21.855754122010087,77.7803522225517,-0.5306073074755383,-0.5444052047723016,179.33660857011117
123,203.81620228397193,27.022160901826084,51.73223287281852,-0.9486503214734507,-0.7960380445133174,192.1113016895415
124,197.47715817309768,21.276542274047166,86.52936549287566,-0.4573218976933234,-0.4915227256702476,170.50024134456518
125,191.08635374784535,19.582100068202926,99.84863512885757,-0.3616219261326338,-0.44182611653139037,164.36628784757232
126,206.97750664910785,23.615013962466392,53.16333675397696,-0.9422999883175713,-0.8032290911247024,194.36810822742927
127,203.78911367145213,25.26647315150009,56.0113050751243,-0.853074480760488,-0.7536912764840132,192.4403501192633
128,197.17812060423577,27.31968126054762,67.82015811827787,-0.6227377734431869,-0.6296013733678337,180.66939839511
129,206.47530672262243,25.52699137947103,50.89606375168702,-0.9916055695918194,-0.8206898390655639,192.84672070140408
130,206.59058555395427,25.473641478296255,50.84111532690958,-0.9940111529814343,-0.8220384903300457,192.8431248043335
131,196.6770921388749,23.1281913316233,76.91633693921,-0.5312328766248849,-0.5675064731992303,182.43856323704094
132,198.57265131522345,22.886772072073786,75.05531752648594,-0.5545576157857007,-0.5715695761127615,182.24733073146285
133,190.7781147018258,19.418093171561047,101.59558327696223,-0.3518394789131574,-0.43386893065296506,162.58397139978365
134,199.27496666456807,21.442755816442357,80.49472733639308,-0.5071635512471961,-0.5240208867236819,176.33527167992398
135,197.28407515489693,26.001826503950014,69.93428201646239,-0.5996477873693947,-0.6148990738391019,181.09610369242992
136,192.81995677174757,20.311683945784466,91.45001900064099,-0.41350271606198413,-0.4807926539315931,174.76803552024998
137,198.5285283547939,21.15206262539225,84.63778758933056,-0.4734528000819181,-0.49880562899856545,171.8910891297309
138,197.00021738492777,20.233917731666978,81.90878088664611,-0.48718665210877066,-0.5245155019010334,179.78838923795138
139,190.34766680260097,18.623115577797574,102.07152205791255,-0.3500537075257309,-0.4314544977358731,164.6669752394476
140,204.16696441289702,23.064020574048296,58.1467386625273,-0.8196828265374333,-0.7400735765276109,194.8007015638027
141,201.11612306837026,25.247019691826164,61.57545404299655,-0.735179592133014,-0.6916940044443243,189.58987467433604
142,198.44236283970497,23.060358714818296,74.54364818393589,-0.5593610784768914,-0.5769037117418174,182.79912476774962
143,191.8494924888672,19.998690025131292,94.59804430916827,-0.3904739352072486,-0.4675155900665722,171.74619930311172
144,196.0697050640965,22.79240869792547,79.26126227122262,-0.5083980509206781,-0.5516829696220549,180.92425005382339
145,197.89057741163882,21.841949187597802,76.04632838820218,-0.5415586587223779,-0.5666332011822202,183.70741375460807
146,199.80401420276368,26.50516629756508,62.446819110958025,-0.7120931551350432,-0.6788035253365555,186.94906622899327
147,196.3658594327794,23.70504690074627,73.51122109289197,-0.5639631647290002,-0.6010105254134432,186.60105713458418
148,206.87173537964006,25.169805828957042,51.05180025476385,-0.9909602143396421,-0.8217919191711222,192.94733367523312
149,199.20643028217992,21.495605217405416,76.55316931354125,-0.5407370027844769,-0.5551014382798386,181.98320666596084
150,204.85365633053277,26.332624245749763,51.66565895462787,-0.9585887259030501,-0.8024290917994573,192.58734811401317
151,205.32189521733483,24.8959745091211,53.92420665614309,-0.9094759174105528,-0.7829268450780833,193.27307339982366
152,201.09119269103093,24.66847141125831,62.530681330090545,-0.7209905724151295,-0.6841678030303089,189.87270263582917
153,198.4701865921788,22.651662834185515,73.10631394868959,-0.5735209569677236,-0.5894885077008915,185.25762720670295
154,198.45731571639706,24.23018124938907,69.36552943170616,-0.6175095216980598,-0.6269921723928966,187.10397665012258
155,197.76216525725076,25.022260156497065,66.97518179509778,-0.6477032195924594,-0.656799618489107,188.0120583877566
156,198.33388436369975,23.692982044664973,71.87462529239895,-0.5875567201064523,-0.6024677541331551,185.22384973774763
157,196.99545792079363,22.40086881998667,75.29432095628582,-0.5476108396833967,-0.5800063839783167,183.4315594460831
158,208.79020037161297,25.46161446008542,44.46283298878491,-1.1958407503707198,-0.9206806478764162,177.80471337873024
159,204.50082536523246,23.394607555638938,57.3328411417119,-0.8358716034539295,-0.7482658311906341,194.3937916047523
160,195.55242245939667,24.65070022359187,77.16936026483418,-0.5195413294634029,-0.563953562371911,175.8501049680785
161,194.423431455077,21.35415318048287,89.77369728709343,-0.42682273630920314,-0.48551935922683365,170.912890196638
162,205.86590816948095,25.976453029821997,50.756563834420476,-0.9902062393107602,-0.8183678720998342,192.75544179856172
163,205.141930004663,26.507475834409934,50.32163214981131,-0.9959464097718285,-0.8193453669079092,192.6451964336286
164,192.66894882631945,20.745319086140398,92.15937319487377,-0.4066971590008938,-0.47872983815224684,172.14400158534954
165,190.795242305447,19.761578364615687,105.21966341996247,-0.3341587498662134,-0.41886079230636064,154.05856443425262
166,192.23422357665436,19.756255444766424,89.52713861452594,-0.418281334658171,-0.4932123304274441,173.86820755263577
167,199.33031876090547,22.219957534139596,75.47022081097623,-0.5521553170202672,-0.5634337249670464,181.85161986517113
168,199.03307487347172,26.14890882395961,65.0228199555191,-0.6706303420907151,-0.655908512076153,185.4469827299377
169,186.72092290755157,16.528260996685592,116.50766150915307,-0.280860691091041,-0.378799319952295,141.57327342043527
170,196.00536772390655,21.936913358573012,84.78068925168134,-0.46502705671439243,-0.5105732317041172,174.53995024008324
171,198.80640230715926,25.039587774021406,65.67690225441778,-0.668010827686476,-0.6654783808918958,189.2028585389212
172,207.83760715892353,25.50471737490839,49.126899178991955,-1.051593283040206,-0.8491024840341819,192.08512609897178
173,187.13623204645566,16.7154713222193,117.31825972914231,-0.28147391240770153,-0.37540051544563585,135.929039690798
174,197.29374840226336,22.40073362007155,80.23316729419707,-0.5039767111405163,-0.5367635339060726,178.0677343266646
175,200.80421233193587,24.502518889099527,63.41653870119442,-0.7061946081667889,-0.6759484418105671,189.54008911526938
176,198.76338369152225,26.773868388789136,58.85631069230385,-0.783725136505846,-0.7635872134960981,193.35665347674532
177,198.16955136259133,25.3259786110936,65.5063217137012,-0.6697525302712397,-0.6711996921469006,188.68443847930718
178,198.37714275281803,21.34907605081132,77.24928516614159,-0.5315652976937791,-0.553876937450774,182.43303627117558
179,201.08137995623883,26.283894285699944,59.824732624866414,-0.7625684057283555,-0.7057583493844057,189.17958331989678
180,208.37705546856958,26.006582565527633,45.51521294705555,-1.165340771637143,-0.9053737187986793,185.54909536658636
181,198.83216121163215,24.214006880002344,68.40183686058646,-0.6306106670238851,-0.6342832072185564,187.64964158352183
182,206.54201004108432,25.301400217010784,51.27037281058142,-0.9825377202105194,-0.8172415311491855,192.96649897532524
183,202.61375945111098,24.652137254242927,59.31342032416667,-0.7834779955673166,-0.7183220674982771,191.80100199485938
184,192.28782383988622,20.120269241655617,94.00709258193737,-0.3963419366838357,-0.4680701803162429,171.88461073216428
185,189.38594979252537,17.75875185325047,99.3262540902554,-0.35471969856929675,-0.4455659212971932,160.82054451240884
186,198.44392292093917,23.871616052383025,70.87664659105648,-0.5992733612625853,-0.6115359476962908,185.96152721547793
187,195.74571489136667,23.222488767347414,76.09870347321232,-0.5360006455660038,-0.5811341121995325,185.2876777108001
188,198.56814568879562,25.146429808209326,65.71645414080295,-0.6667827735467642,-0.6672637732206751,189.39383702185268
189,198.78620141212429,24.457169717106755,68.35425463743843,-0.6283528423612217,-0.6308797158553255,185.63545935071141
190,196.25417732482111,20.70383025506816,92.68708634015452,-0.4155571410290299,-0.4600417877342944,163.84326983525008
191,205.40440568307835,26.368952913004517,50.310505073757405,-0.998371067064955,-0.8208797697021367,192.67604801480053
192,196.38130453008458,23.330073146081983,75.87097078703623,-0.5402105582221112,-0.5787047120050729,184.05579597938237
193,198.44328101577742,24.40609618589732,68.68896191098234,-0.6259935299082614,-0.6343427320359663,187.5999379534902
194,198.41770782299864,21.601903775634536,82.30528431591681,-0.49054553253836064,-0.5153817154254859,174.7125162370163
195,192.68009759284274,20.518303860020957,93.13145417169875,-0.40185157923146414,-0.4721496247180316,171.56849060855353
196,199.82795237204147,24.123917713185,66.21131849390687,-0.6620010385762904,-0.6506581467411522,188.11301023372246
197,197.3257475842278,23.294349653313237,75.3703036113431,-0.5479823916235642,-0.5768132596476969,183.07620187051322
198,198.29382545224632,21.911252965779035,75.53774261711955,-0.5477746973537487,-0.5687523150389917,183.7514333765428
199,198.84221205548744,22.73810245081038,74.99944621327286,-0.5557783780772315,-0.570389323201077,182.19794663718335
200,196.89321714908348,21.409901188744676,86.87056366266313,-0.45330293679203476,-0.492144037188932,170.7297683715179
201,199.16041280916238,24.551664214382374,67.27204860556581,-0.6437417431702745,-0.6400032581934109,186.41195978572884
202,200.94851538662599,26.915918072015568,58.88390310049724,-0.7775003025600421,-0.713102463578379,188.86343122657652
203,196.887088273163,21.5163058871206,86.21048031901073,-0.45775384141796194,-0.49646679545699113,171.56014087255303
204,190.43766608348002,19.001826801240867,101.9295950471641,-0.34999792892748893,-0.4332466104981972,163.30373683791498
205,193.6318205593075,19.885522693332433,101.88006073370725,-0.3612410185695529,-0.4230065696668438,153.91028985128867
206,195.5208678150139,22.18284027253321,83.47536103236564,-0.4729857554479582,-0.5224300982125886,176.96986074465494
207,198.1890996396513,24.028004614327354,70.67837948975509,-0.6009224268172464,-0.6154265856355986,186.31587439420892
208,202.30964219437692,24.204234911713446,60.57120481594357,-0.7608075254476988,-0.7065185738293744,191.80847176497846
209,193.85336068296743,20.86600066823309,93.69856615986545,-0.40217917819346544,-0.46461760301759636,166.48092897776849
210,191.3534621822414,19.30359329273889,92.24180895165694,-0.3989661795271642,-0.4795807739190915,170.75125137877754
211,198.04620938172107,23.52817807393135,70.61877672157877,-0.600604550036269,-0.6162277109444314,187.07663243075325
212,202.05356482235968,24.441662711462527,60.775657061335764,-0.7553149387842263,-0.7032812401877552,191.32664933919128
213,203.44622758390858,26.366551844031385,54.4935538141498,-0.881593272923185,-0.765668952688026,191.83922065335042
214,203.09858239557306,25.568690772047027,56.815294573315995,-0.8318185105797229,-0.7423399870507742,191.78733259947623
215,194.84899207738312,21.19408584735854,90.90800501785101,-0.42140084578306203,-0.4766022581720716,168.50588861523562
216,203.65265831597145,22.902587016863002,58.685586810793474,-0.8094810412703883,-0.7346908972152322,195.50489564755938
217,191.41254117566635,19.966853126193534,100.3278356133652,-0.3589983971335861,-0.43896489240713715,162.2927910167606
218,207.35416837496436,23.500132162656943,52.747669700776605,-0.9555359278047395,-0.810282898338447,194.41173261691267
219,199.85507736599135,18.859774829950684,83.91328051110155,-0.4802630878196459,-0.4972593696692411,175.5437349111374
220,198.03291536484969,23.145047987172276,75.00752445921358,-0.5535995310806383,-0.5754136587091081,182.66786822634356
221,190.53784300942843,18.832402244862095,94.9786336708837,-0.38092826057214046,-0.46628250402495985,167.06188223343423
222,207.08109456540575,25.660354568229177,49.69605072689324,-1.0290722967839576,-0.837801810889428,192.49343388753914
223,197.06340974931373,21.333652657920823,87.0304784159414,-0.4527408839908894,-0.4902958114969783,170.32772530278632
224,203.07278900447716,26.416341162491833,55.16894929468001,-0.8643559944748618,-0.7571701681423992,191.52367974734221
225,198.8787681030329,23.59287284953395,70.80918532327262,-0.6010796068767208,-0.6090674190274903,185.90124813602844
226,193.15427549648717,19.35457918783321,89.11559271428789,-0.4237418407076995,-0.49172448186184636,174.7201258834023
227,207.87924636850056,24.392014602171482,50.9879316058791,-1.0017396089765578,-0.8302258410888572,193.13754293653244
228,192.50005942703729,20.5091502157283,95.08217289960288,-0.3900887531502154,-0.4623517717709813,167.80372960426723
229,199.52264143196624,24.378150542510685,66.61568387298989,-0.6545022120731412,-0.646280610142753,187.29928831094864
230,198.47132036466147,25.06841776456759,65.60107487605126,-0.6685190358254408,-0.6683144400295387,189.17199312945385
231,195.95653582589338,23.55101856422244,73.03883703159866,-0.5677836978933206,-0.6092707737500929,188.62514530801658
232,198.0115600056236,24.688010917021735,68.1221211552391,-0.632123660210995,-0.6441880529328201,188.45621360193817
233,196.22303644201628,22.379100828346072,77.68787343989482,-0.5215435719355751,-0.5628775609887273,180.70108110718036
234,195.19305560773813,22.59260660298566,77.21426560255497,-0.5226513700956414,-0.5714771909854648,183.27613813917722
235,199.73001557901503,22.78793551094784,67.64240566513307,-0.6463048935476086,-0.641747833090524,189.8858419684169
236,197.54762569622466,24.156290015980016,72.06082566035838,-0.5799481688167631,-0.6013764070320371,182.6688426940499
237,198.20212461339946,22.93272917582843,71.58258710987164,-0.5908053399071139,-0.6075708739227905,185.9114310962949
238,198.0737379476798,26.03664472714689,67.72071640948158,-0.6301614909134992,-0.6327921159570589,183.211447220399
239,205.93245185688806,26.303978616483885,49.16962965205611,-1.0345541264808993,-0.837999887510652,192.62239816942343
240,197.45076555904853,23.868299793584068,72.36184182047813,-0.5796583245441496,-0.6040903257673259,185.73139682735163
241,198.78458764807093,25.510812134514936,64.0047425821423,-0.6936329011435736,-0.6855465773342605,189.67957926339034
242,207.59088056534964,23.91514186938104,51.975751187723105,-0.9750890147897339,-0.8188375953300884,193.80117551856577
243,207.95851432366493,23.682548337809905,51.75170817897095,-0.9843235449600289,-0.8242610014197594,193.9119742784539
244,204.53656248841804,25.31527622466764,54.54320017875332,-0.889392476395271,-0.771834329048801,192.81349413904815
245,198.68317034317627,23.054076912116052,73.949200825897,-0.5660636185676674,-0.5806878164053508,183.22694237418784
246,198.7329991680462,25.738107868690516,63.4755315835802,-0.7014097615353541,-0.6939429895897665,190.39643197119395
247,198.08516956499756,24.560457480903505,70.04312268258312,-0.6044616501342949,-0.6166198187164867,183.84649096488886
248,197.555384156714,23.71390709981021,72.59654714112845,-0.5750163346254418,-0.5980061267080637,183.07692384625736
249,203.53663624572354,26.387485177741034,54.2561642902365,-0.8874534437464329,-0.768466315899494,191.9031936301809
250,206.22655534313373,25.555416455033434,51.21544010197353,-0.9812675964017957,-0.8156789777063194,192.89207474106377
251,198.78911175216106,23.308253031000582,72.44572578441907,-0.5823485104943429,-0.5938600045475652,184.53067991956743
252,207.7187727565693,25.999275187265173,47.42960527949291,-1.1018934604968984,-0.8709406292216144,191.25144224830106
253,208.18452442883998,24.009009238645255,51.100303927562905,-1.0020468064571144,-0.8319214897195312,193.37853216407063
254,197.10141809216393,20.463055125383846,92.61622956326742,-0.4184941082669577,-0.45680919210282317,162.90549969727778
255,196.915851262982,24.22459185199018,67.88616272721794,-0.6323444789893566,-0.6587164925479022,192.43650182416954
256,200.00554249595214,20.82212980242284,79.27928418297397,-0.5186440607193572,-0.5293687634066717,178.2778481582985
257,198.11460783940203,25.568129198460174,64.4022578890289,-0.6850417658767003,-0.6883346779505823,190.87917704061206
258,205.21155673961027,24.298566982045628,55.034913033722326,-0.885216185459349,-0.7722309133890657,193.6811627322
